wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
H55Wj7jO3,https://weibo.cn/comment/H55Wj7jO3?uid=1837896330&rl=0#cmtfrm,Sugarmat竟然卖儿童瑜伽垫，太丧心病狂了。瑜伽不是被生活压垮的成年人的自我欺骗吗？  ,2018-11-30 19:54,0,0,1,,,
KhIIYyeOW,https://weibo.cn/comment/KhIIYyeOW?uid=1837896330&rl=0#cmtfrm,Bren Joy《Fiji Fine》 Fiji Fine  ,2021-05-29 16:55,0,0,0,,,
N0HoT3ANw,https://weibo.cn/comment/N0HoT3ANw?uid=1837896330&rl=0#cmtfrm,":翻译“双联画”，一时想不起对应的英文（只能想起triptych, which is “三联画”）。搜了一下才发现——不就是diptych吗，天天能见到的品牌Diptyque。可能这就是罗兰·巴特说的empty signs吧，原本的文字或图像被抽空了含义，从而被消费主义注入新的象征意义。Diptych不再意味着双联画，而是各式香水香薰。",2023-05-15 14:31,7,0,4,,,
NcaKTAuu2,https://weibo.cn/comment/NcaKTAuu2?uid=1837896330&rl=0#cmtfrm,打算学习一点可达鸭的生存智慧：装疯卖傻，逼疯大家。  ,2023-07-30 01:28,7,0,0,,,
NxFphC2b1,https://weibo.cn/comment/NxFphC2b1?uid=1837896330&rl=0#cmtfrm,":美国人的创业故事 be like: When I was a freshman at Harvard/ Princeton/ Stanford blah blah荷兰人的创业故事：我当时在高速公路边卖西装，被抓了因为这个区域没有被划分为”store,” 但规划图纸上显示隔壁区域是啊，所以我就趁他们不注意，模仿字迹给我的区域也写上了”store”。于是就能继续卖了。",2023-12-18 10:06,2,0,0,,,
Ft6cQvmX2,https://weibo.cn/comment/Ft6cQvmX2?uid=1837896330&rl=0#cmtfrm,"美国同事拿了盒月饼来办公室，要分给大家。我抬头看了一眼。他说，你刚才的表情就像在说 ""It's past the season, dumb 老外""时不时出现resting bitch face我也很苦恼啊。  ",2017-11-01 19:14,5,0,0,,,
MyryV4rjj,https://weibo.cn/comment/MyryV4rjj?uid=1837896330&rl=0#cmtfrm,:我喜欢现在健身房的原因是，核心成员都是家境还不错的海外华人，在宽松多元的环境里长成了身心健全的人。而且他们虽然专业，但不会打压别人，也不追求极致健身，而是创造一种人人可以参与的快乐氛围。反观国内好多同龄人给我的感觉是，虽然家境优渥，但长成了骨子里傲慢且阶级焦虑强烈的，或者是因为父母严苛教育而把这种严苛投射到别人身上的。想到这的原因是一个男的说，“大码女装就是给女屌丝穿的”，而且如果说身材如何都没有区别，是对身材好的人的付出的不尊重。我想说，你要付出就付出啊，别人不付出关你屁事，价值体系也太单一了。,2023-03-22 13:57,3,0,0,,,
ImwAu55DE,https://weibo.cn/comment/ImwAu55DE?uid=1837896330&rl=0#cmtfrm,Jeanne Damas的经典四色口红盘也太美了吧，涂上感觉瞬间变身Parisienne. 这个钱我被挣得心甘情愿。  ,2019-12-26 09:44,3,0,0,,,
Fshdn4Kix,https://weibo.cn/comment/Fshdn4Kix?uid=1837896330&rl=0#cmtfrm,做了个没有图像的梦，只有一个voice-over不停跟我说：“温带是人类文明的起源与巅峰！只有弱者才受热带诱惑！”大概是某篇启蒙运动时期justify slavery的文章在我脑中的遗留，在我被工作压垮但又买了去巴厘岛机票的时候冒了出来。呜，我就是弱者啊。  ,2017-10-27 09:25,0,0,0,,,
LsO6twUq7,https://weibo.cn/comment/LsO6twUq7?uid=1837896330&rl=0#cmtfrm,在过去的40多天中，只有NAP的包裹收到了，而且飞快，不愧是顺丰大客户🙏  ,2022-05-13 13:34,4,0,2,,,
JgU22m53s,https://weibo.cn/comment/JgU22m53s?uid=1837896330&rl=0#cmtfrm,差不多一年没穿带钢圈的文胸，昨天穿了，简直是酷刑，下午就默默去洗手间摘掉了。这么一想，大街上随意裸露上身而不被评判的男的也过得太舒服了吧。  ,2020-08-21 09:08,5,0,2,,,
NrF5MjdPC,https://weibo.cn/comment/NrF5MjdPC?uid=1837896330&rl=0#cmtfrm,不要低估一个温州老板把生意做成的决心。如何催单：“时间紧任务重，现在下单，我们拼命给你赶一赶。”让改设计时：“改好了，现在百分百一样。” (not really but 欣赏你的自信)确实一天不到，就把工赶好了，超乎预期。这钱活该你赚。  ,2023-11-08 22:16,4,0,0,,,
EDMhs8wfK,https://weibo.cn/comment/EDMhs8wfK?uid=1837896330&rl=0#cmtfrm,Molly everywhere!大家提到Molly的时候总说她诗意，我回去看了下本科时跟她写的毕业论文，也感觉自己简直在写诗。Good old days  原图 ,2017-04-10 01:59,2,0,0,,,
H9Yp3xQAm,https://weibo.cn/comment/H9Yp3xQAm?uid=1837896330&rl=0#cmtfrm,去年下班太晚，不得不在家跨年。今年早了一些，在去目的地的路上跨了年。在进步，希望明年可以优雅跨年。  原图 ,2019-01-01 21:55,5,0,0,,,
LnEIk7NlZ,https://weibo.cn/comment/LnEIk7NlZ?uid=1837896330&rl=0#cmtfrm,":Amor Towles在他的书中都有不少对美食的描写，尤其是在遭遇困境时，去优雅的餐厅吃一顿完整大餐，能让人感受到存在的意义。在Rules of Civility的此类场景中，他总结道：""For what was civilization but the intellect’s ascendency out of the doldrums of necessity (shelter, sustenance, and survival) into the ether of the finely superfluous (poetry, handbags, and haute cuisine)?” 在隔离中糊弄着吃了十天之后，极其能体会这句话的含义。从前喜欢美食但对这种爱好感到self-conscious, 现在才明白，正是这些“多余”的创造才让文明成为文明。",2022-04-09 16:29,5,0,0,,,
MrmzT125p,https://weibo.cn/comment/MrmzT125p?uid=1837896330&rl=0#cmtfrm,“Dark Handsome Rich” Wife StealerWhat can I say 🤷🏻♀️  原图 ,2023-02-04 00:24,4,0,1,,,
M2ugAhbIa,https://weibo.cn/comment/M2ugAhbIa?uid=1837896330&rl=0#cmtfrm,疫情时期的蹦迪  原图 ,2022-08-24 10:01,2,0,2,,,
JnbzLcj1T,https://weibo.cn/comment/JnbzLcj1T?uid=1837896330&rl=0#cmtfrm,"然后前阵子去柜台买眼影，被告知疫情原因不再提供试色，只能自己在手上试，或去某书上看。想到研究生院时读的一篇文章，说录音技术的出现让现场演出失去了authenticity—所有的现场演出都不过是录制版本的re-enactment, 在美妆行业看来也是一样。  ",2020-10-01 16:49,4,0,2,,,
JAKaih0Ua,https://weibo.cn/comment/JAKaih0Ua?uid=1837896330&rl=0#cmtfrm,初雪的夜晚让人情绪泛滥，看到Friend Activity里大家都在听蔡依林周杰伦我就放心了。  Have You Ever  ,2020-12-29 20:47,1,0,0,,,
IBD4V2195,https://weibo.cn/comment/IBD4V2195?uid=1837896330&rl=0#cmtfrm,The Weeknd《Hardest To Love-The Weeknd》 Hardest To Love-The Weeknd  ,2020-04-03 17:50,0,0,0,,,
JftNm2ONS,https://weibo.cn/comment/JftNm2ONS?uid=1837896330&rl=0#cmtfrm,:静安寺的地下通道里有一排鱼缸，很奇特。有天路过时我跟朋友感慨，这些鱼好惨啊，长年都见不到阳光。朋友反问，你怎么知道它们喜欢阳光呢？想起了小时候课本里的“子非鱼安知鱼之乐”和“子非我安知我不知鱼之乐”。忘了当时老师怎么教的了，现在看起来，如果每个人都能做到不用自己的眼光去衡量问题，世界会美好很多吧。,2020-08-12 00:30,1,0,0,,,
Kxw2Qt1oZ,https://weibo.cn/comment/Kxw2Qt1oZ?uid=1837896330&rl=0#cmtfrm,这雨下得，让我直接拍了一场《恋恋笔记本》。  ,2021-09-10 14:03,3,0,0,,,
JkCnbBkzC,https://weibo.cn/comment/JkCnbBkzC?uid=1837896330&rl=0#cmtfrm,早上打到的车让人产生了不好的联想  原图 ,2020-09-14 19:32,5,0,0,,,
HadQK0YJe,https://weibo.cn/comment/HadQK0YJe?uid=1837896330&rl=0#cmtfrm,分享图片  原图 ,2019-01-03 13:14,0,0,0,,,
NqS9xmsjZ,https://weibo.cn/comment/NqS9xmsjZ?uid=1837896330&rl=0#cmtfrm,由于毕业后一直做“孤狼”式工作且不谈恋爱，导致我完全没有服务精神。最近接的工作有很多协调内容，每次接到一个任务，内心都在以Melody语气喊：“可是康永哥，他叫我xxx诶！”  ,2023-11-03 17:41,3,0,0,,,
FtJVGyZBX,https://weibo.cn/comment/FtJVGyZBX?uid=1837896330&rl=0#cmtfrm,"看了Blade Runner 2049, 每一帧都像contemporary art installation--故意调得昏暗的灯光，一声声撞击般的背景乐，还有让人想起Pierre Huyghe的蜂群--不必要的慢节奏，不必要的故弄玄虚，讲一个没什么内容的故事。有一种像是在Noam Elcott的课上坐上几小时，或在Chelsea走上几小时的虚脱感。  ",2017-11-06 00:21,7,0,1,,,
GBtOcs4TL,https://weibo.cn/comment/GBtOcs4TL?uid=1837896330&rl=0#cmtfrm,临时决定来了曼谷，然后发现最喜欢的地方就是我待的酒店，一个自称urban escape的地方，因为它使我远离曼谷🤦🏻♀️  ,2018-09-28 20:46,5,0,1,,,
Jykxse7ZN,https://weibo.cn/comment/Jykxse7ZN?uid=1837896330&rl=0#cmtfrm,:跟同事们去吃午饭，在一家港式茶餐厅，从滑蛋饭到捞丁到通粉，都透着浓浓的社畜感。刚来的小姑娘突然想要吐露心事，询问我们对于一段棘手恋情的建议，然后越想越委屈，一边端起捞丁猛吃一边眼泪不住往下流。另一个同事说：“别吃了，你这碗里都没面了。”我突然忍不住笑：“我是在看电影吗，这样的环境里，你这样哭，真的太像都市电影了。”我的确没什么良心，但其实我也曾有过这样脆弱的时刻。每一份纯真都值得被珍惜，但现在这样没心没肺笑也挺好的。,2020-12-13 23:52,4,0,0,,,
EDtmwnAVo,https://weibo.cn/comment/EDtmwnAVo?uid=1837896330&rl=0#cmtfrm,"Officially addicted to Bibble & Sip, 早晨只有由它开启才能有效率地过一天。牛角包的质量已经超越许多Parisian bakeries, 验证了那句话，Asians do it better. #modelminority# 💪🙄  ",2017-04-08 01:49,4,0,0,,,
I0MfS8J7X,https://weibo.cn/comment/I0MfS8J7X?uid=1837896330&rl=0#cmtfrm,没有理想的人不伤心，但会忧郁，因为伤心需要外界的刺激，但忧郁无源可溯、无法名状，像是被一团气体挟持飘浮在空中，不知何去何从，也感受不到活着的重量。  ,2019-08-05 09:11,4,0,0,,,
MAiwc1fKl,https://weibo.cn/comment/MAiwc1fKl?uid=1837896330&rl=0#cmtfrm,爸爸回温州了，下午三点多给他打电话，说正在吃饭，不急的话就吃完饭再说——很多温州人定居意大利的原因之一可能是，我们都有聚餐聚一天的习惯😅  ,2023-04-03 18:37,8,0,1,,,
EDFQyk3oG,https://weibo.cn/comment/EDFQyk3oG?uid=1837896330&rl=0#cmtfrm,"开始计划搬回上海后的生活，想有只猫，连名字都想好了。Hopelessly romantic, always fantasizing about living a life elsewhere.  ",2017-04-09 09:36,5,0,0,,,
Eye2OBPcB,https://weibo.cn/comment/Eye2OBPcB?uid=1837896330&rl=0#cmtfrm,I just can't.Every Single Night-Fiona Apple-专辑《The Idler Wheel Is Wiser Than the Driver of the Screw and Whipping Cords Wil…  ,2017-03-04 13:38,2,0,0,,,
MulrUoN8Z,https://weibo.cn/comment/MulrUoN8Z?uid=1837896330&rl=0#cmtfrm,智者不入爱河，但智者有时候想去河上面尾波冲浪一下，找点刺激，吃点苦。  ,2023-02-23 15:02,2,0,0,,,
M4KY6BJo0,https://weibo.cn/comment/M4KY6BJo0?uid=1837896330&rl=0#cmtfrm,我喜欢金钱带来的自由，但如果哪天金钱带来的束缚大于自由，那就失去追求它的意义了。  ,2022-09-08 08:13,4,0,0,,,
H9K3ZzXak,https://weibo.cn/comment/H9K3ZzXak?uid=1837896330&rl=0#cmtfrm,":和朋友发现了日本某大学研究—西方人喜欢偶数，而日本人偏好奇数—然后聊到奇偶数的文化含义，突然发现我的生日是7月13日（在西方文化中前者代表幸运后者代表不幸），名字的两个字也是各自的反义词。”I’m such a paradox,” I concluded.“How do you see yourself as a paradox?”“I’m romantic and pragmatic, idealistic and money-worshipping...”Well I guess we all are. Life is a paradox.",2018-12-31 09:24,3,0,1,,,
EyiMZytzR,https://weibo.cn/comment/EyiMZytzR?uid=1837896330&rl=0#cmtfrm,"也许我该看过之后再judge, but wtf? She doesn't have a name? 网页链接  显示地图 原图 ",2017-03-05 01:43,1,0,0,,,
GeclZrjcf,https://weibo.cn/comment/GeclZrjcf?uid=1837896330&rl=0#cmtfrm,"“酷”和“舒适”真的无法兼得——一旦选择了舒适的生活，就失去了酷劲。当然了，rich hipsters在大学时的小小反叛不算真酷，but contextual, 毕业没几年就回归本源了。  ",2018-04-28 18:02,6,0,0,,,
N19cvdnSI,https://weibo.cn/comment/N19cvdnSI?uid=1837896330&rl=0#cmtfrm,朋友好精辟，大多数女性不是打工就是打婚姻工。最可怕的还是以“爱情”为诱饵的婚姻工，很容易变成奴隶，还甘之如饴。不过话说回来，正经的五险一金的工作，超负荷运转或零加班补贴也没人管，还指望婚姻工有什么保障。  ,2023-05-18 13:17,4,0,2,,,
N7hWNE86B,https://weibo.cn/comment/N7hWNE86B?uid=1837896330&rl=0#cmtfrm,今天因为有事，跟多年没联系的在纽约做艺术家的朋友打了电话，最后他说对我印象深刻，因为我“早睡早起”，且活在自己的感受中，不会觉得迷茫。原来我竟是凭借“早睡早起”，成了艺术圈中特立独行的那一个😅  ,2023-06-27 22:35,4,0,0,,,
M3uF9vZIa,https://weibo.cn/comment/M3uF9vZIa?uid=1837896330&rl=0#cmtfrm,:鸟鸟说得好对，自由如果有属性，那一定是属于男性的：我就是暴躁怎么了，就是好色怎么了，就是双标怎么了，就是不管家庭怎么了，等等。社会给了男性自由而不受惩罚的保护机制，而女性连大点声说话都会被规训。有时候喜欢上不靠谱的人，明知山有虎偏向虎山行，可能喜欢的正是这种自己无法得到的特权，以及随之而产生的自信坦然。,2022-08-31 00:52,5,0,0,,,
I3GbSi15I,https://weibo.cn/comment/I3GbSi15I?uid=1837896330&rl=0#cmtfrm,":Sommelier (actually sommelière)推荐了一款biodynamic wine, 我尝了没觉得惊艳。试酒的过程她说产这款酒的二代庄主每天都在庄园勤勤恳恳，而不是到处参加聚会。重点是，长得还很帅。于是我们又试了一下。她问听了backstory, 是不是喝起来感觉不一样了。我说对，眼前看到一个帅哥在葡萄园漫步。毫无疑...全文",2019-08-24 11:15,3,0,0,,,
KxqE2a9Kq,https://weibo.cn/comment/KxqE2a9Kq?uid=1837896330&rl=0#cmtfrm,"看到清醒人的微博，想起来上周末和朋友们坐在那边的门口吹风，一个（美国口音的）黑人被保安请了出去，因为被控殴打保洁阿姨。他解释，我永远不可能打一个我妈妈年纪的女人。接着他说，”You don’t know how hard it is to be a black man in this world.”Man, that’s profound.  ",2021-09-10 00:18,7,0,0,,,
ExsFyAepr,https://weibo.cn/comment/ExsFyAepr?uid=1837896330&rl=0#cmtfrm,Things to look forward to 😊  [组图共2张] 原图 ,2017-02-27 13:02,3,0,0,,,
Ia8ACqpHT,https://weibo.cn/comment/Ia8ACqpHT?uid=1837896330&rl=0#cmtfrm,KTV里唱了无数次，终于听到现场了。 BisesNaomi的微博视频  ,2019-10-05 22:35,1,0,0,,,
FbAlA8YQz,https://weibo.cn/comment/FbAlA8YQz?uid=1837896330&rl=0#cmtfrm,":昨晚跟朋友吃饭，她即将去芝加哥读PhD, 我刚开始在上海工作，于是讨论到未来想留在哪里。我说理论上我可以搬去其它地方，但可能这辈子都不想再远走他乡了。然后搬出了我的土壤理论，证明我需要在熟悉的环境才能光彩焕发；但又不想被限制在一种生活方式中，所以得跟来自不同文化背景的人做伴——结论就是，他得为我留下来。朋友问，那要是他也需要土壤呢？我摊手，那只能找犹太人了。#stereotyping",2017-07-09 14:52,5,0,0,,,
HFHNO9SCw,https://weibo.cn/comment/HFHNO9SCw?uid=1837896330&rl=0#cmtfrm,Quarter life crisis再次袭来，想辞职去巴厘岛待一年。看了下租金比上海还贵。打扰了。  ,2019-07-29 14:29,3,0,0,,,
EEewzyd6s,https://weibo.cn/comment/EEewzyd6s?uid=1837896330&rl=0#cmtfrm,Oops  原图 ,2017-04-13 01:53,0,0,0,,,
JtCb4b121,https://weibo.cn/comment/JtCb4b121?uid=1837896330&rl=0#cmtfrm,"直男朋友说痴迷丝袜，但他所在的国家女生很少穿。我说你们那儿冬天太冷了。他：可能吧，但夏天也没什么人穿。我：？？？夏天谁穿丝袜？原来丝袜对于他（和可能很多其他直男）来说，只有视觉功能，没有实用功能。Literally, the male gaze 🙃  ",2020-11-12 23:34,3,0,6,,,
I3w9G4kzi,https://weibo.cn/comment/I3w9G4kzi?uid=1837896330&rl=0#cmtfrm,阿姨指着她新买的油画——某旅德艺术家画的抽象的鹰——跟我说，这幅作品颇有八大的风格，有一种“看透了生活的本质却依旧热爱生活”的态度。难道国内卖画的rhetoric是糅合了微信公众号话术吗。  ,2019-08-23 09:42,2,0,0,,,
